__time,/joint_states/header/stamp,/joint_states/joint_a1/effort,/joint_states/joint_a1/position,/joint_states/joint_a1/velocity,/joint_states/joint_a2/effort,/joint_states/joint_a2/position,/joint_states/joint_a2/velocity,/joint_states/joint_a3/effort,/joint_states/joint_a3/position,/joint_states/joint_a3/velocity,/joint_states/joint_a4/effort,/joint_states/joint_a4/position,/joint_states/joint_a4/velocity,/joint_states/joint_a5/effort,/joint_states/joint_a5/position,/joint_states/joint_a5/velocity,/joint_states/joint_a6/effort,/joint_states/joint_a6/position,/joint_states/joint_a6/velocity,/joint_states/joint_a7/effort,/joint_states/joint_a7/position,/joint_states/joint_a7/velocity
1762698534.706682,39.475000000,0.016343156,-0.643349326,-0.096883283,42.689984497,-1.592134755,-0.113088817,-4.812621497,-0.614301930,-0.048812342,-8.074965761,0.442904387,-0.269375654,0.065503474,-0.843016795,0.020446470,0.034578174,1.425149535,-0.057122170,0.000152079,1.189241875,0.112618734
1762698534.712046,39.480000000,0.016363498,-0.643833743,-0.096883283,42.694540494,-1.592700199,-0.113088817,-4.805322038,-0.614545991,-0.048812342,-8.076116010,0.441557509,-0.269375654,0.065509554,-0.842914562,0.020446470,0.034530386,1.424863925,-0.057122170,0.000152116,1.189804969,0.112618734
1762698534.716792,39.485000000,0.016383781,-0.644318159,-0.096883283,42.699078516,-1.593265643,-0.113088817,-4.798011015,-0.614790053,-0.048812342,-8.077262067,0.440210630,-0.269375654,0.065515605,-0.842812330,0.020446470,0.034482618,1.424578314,-0.057122170,0.000152152,1.190368062,0.112618734
1762698534.722066,39.490000000,0.016404005,-0.644802575,-0.096883283,42.703598551,-1.593831087,-0.113088817,-4.790688446,-0.615034115,-0.048812342,-8.078403941,0.438863752,-0.269375654,0.065521625,-0.842710098,0.020446470,0.034434871,1.424292703,-0.057122170,0.000152189,1.190931156,0.112618734
1762698534.727397,39.495000000,0.016424171,-0.645286992,-0.096883283,42.708100588,-1.594396531,-0.113088817,-4.783354347,-0.615278176,-0.048812342,-8.079541639,0.437516874,-0.269375654,0.065527615,-0.842607865,0.020446470,0.034387144,1.424007092,-0.057122170,0.000152225,1.191494250,0.112618734
1762698534.732150,39.500000000,0.016444278,-0.645771408,-0.096883283,42.712584617,-1.594961975,-0.113088817,-4.776008738,-0.615522238,-0.048812342,-8.080675173,0.436169996,-0.269375654,0.065533573,-0.842505633,0.020446470,0.034339437,1.423721481,-0.057122170,0.000152260,1.192057343,0.112618734
1762698534.737113,39.505000000,0.016464326,-0.646255825,-0.096883283,42.717050626,-1.595527419,-0.113088817,-4.768651636,-0.615766300,-0.048812342,-8.081804549,0.434823117,-0.269375654,0.065539501,-0.842403400,0.020446470,0.034291750,1.423435870,-0.057122170,0.000152296,1.192620437,0.112618734
1762698534.746547,39.510000000,0.016484315,-0.646740241,-0.096883283,42.721498605,-1.596092863,-0.113088817,-4.761283059,-0.616010361,-0.048812342,-8.082929778,0.433476239,-0.269375654,0.065545398,-0.842301168,0.020446470,0.034244084,1.423150259,-0.057122170,0.000152332,1.193183531,0.112618734
1762698534.752929,39.515000000,0.016504245,-0.647224657,-0.096883283,42.725928541,-1.596658308,-0.113088817,-4.753903025,-0.616254423,-0.048812342,-8.084050868,0.432129361,-0.269375654,0.065551263,-0.842198936,0.020446470,0.034196438,1.422864649,-0.057122170,0.000152367,1.193746624,0.112618734
1762698534.761607,39.520000000,0.016524117,-0.647709074,-0.096883283,42.730340425,-1.597223752,-0.113088817,-4.746511552,-0.616498485,-0.048812342,-8.085167828,0.430782482,-0.269375654,0.065557097,-0.842096703,0.020446470,0.034148812,1.422579038,-0.057122170,0.000152402,1.194309718,0.112618734
1762698534.766712,39.525000000,0.016543930,-0.648193490,-0.096883283,42.734734245,-1.597789196,-0.113088817,-4.739108659,-0.616742547,-0.048812342,-8.086280668,0.429435604,-0.269375654,0.065562899,-0.841994471,0.020446470,0.034101208,1.422293427,-0.057122170,0.000152437,1.194872812,0.112618734
1762698534.771428,39.530000000,0.016563684,-0.648677907,-0.096883283,42.739109990,-1.598354640,-0.113088817,-4.731694364,-0.616986608,-0.048812342,-8.087389396,0.428088726,-0.269375654,0.065568670,-0.841892239,0.020446470,0.034053623,1.422007816,-0.057122170,0.000152471,1.195435905,0.112618734
1762698534.776451,39.535000000,0.016583380,-0.649162323,-0.096883283,42.743467649,-1.598920084,-0.113088817,-4.724268685,-0.617230670,-0.048812342,-8.088494021,0.426741848,-0.269375654,0.065574408,-0.841790006,0.020446470,0.034006059,1.421722205,-0.057122170,0.000152506,1.195998999,0.112618734
1762698534.781648,39.540000000,0.016603016,-0.649646739,-0.096883283,42.747807212,-1.599485528,-0.113088817,-4.716831640,-0.617474732,-0.048812342,-8.089594553,0.425394969,-0.269375654,0.065580115,-0.841687774,0.020446470,0.033958516,1.421436594,-0.057122170,0.000152540,1.196562093,0.112618734
1762698534.786556,39.545000000,0.016622595,-0.650131156,-0.096883283,42.752128666,-1.600050972,-0.113088817,-4.709383248,-0.617718793,-0.048812342,-8.090691000,0.424048091,-0.269375654,0.065585789,-0.841585542,0.020446470,0.033910993,1.421150984,-0.057122170,0.000152574,1.197125186,0.112618734
1762698534.792073,39.550000000,0.016642114,-0.650615572,-0.096883283,42.756432002,-1.600616416,-0.113088817,-4.701923527,-0.617962855,-0.048812342,-8.091783371,0.422701213,-0.269375654,0.065591431,-0.841483309,0.020446470,0.033863491,1.420865373,-0.057122170,0.000152608,1.197688280,0.112618734
1762698534.797676,39.555000000,0.016661574,-0.651099989,-0.096883283,42.760717208,-1.601181860,-0.113088817,-4.694452495,-0.618206917,-0.048812342,-8.092871676,0.421354335,-0.269375654,0.065597040,-0.841381077,0.020446470,0.033816010,1.420579762,-0.057122170,0.000152641,1.198251374,0.112618734
1762698534.802504,39.560000000,0.016297563,-0.651579550,-0.095912352,42.765389643,-1.601740859,-0.111799770,-4.687096274,-0.618446342,-0.047885127,-8.094065374,0.420012443,-0.268378328,0.065614885,-0.841284487,0.019317992,0.033754254,1.420282156,-0.059521212,0.000148350,1.198808328,0.111390785
1762698534.807742,39.565000000,0.016316222,-0.652059112,-0.095912352,42.769637184,-1.602299858,-0.111799770,-4.679623098,-0.618685768,-0.047885127,-8.095183387,0.418670551,-0.268378328,0.065620364,-0.841187897,0.019317992,0.033706719,1.419984550,-0.059521212,0.000148381,1.199365281,0.111390785
1762698534.815652,39.570000000,0.016334824,-0.652538674,-0.095912352,42.773866779,-1.602858857,-0.111799770,-4.672138860,-0.618925194,-0.047885127,-8.096297350,0.417328660,-0.268378328,0.065625812,-0.841091307,0.019317992,0.033659203,1.419686944,-0.059521212,0.000148412,1.199922235,0.111390785
1762698534.820180,39.575000000,0.016353368,-0.653018236,-0.095912352,42.778078419,-1.603417856,-0.111799770,-4.664643578,-0.619164619,-0.047885127,-8.097407272,0.415986768,-0.268378328,0.065631229,-0.840994717,0.019317992,0.033611707,1.419389338,-0.059521212,0.000148444,1.200479189,0.111390785
1762698534.824891,39.580000000,0.016371856,-0.653497798,-0.095912352,42.782272093,-1.603976855,-0.111799770,-4.657137271,-0.619404045,-0.047885127,-8.098513161,0.414644876,-0.268378328,0.065636614,-0.840898127,0.019317992,0.033564232,1.419091732,-0.059521212,0.000148474,1.201036143,0.111390785
1762698534.829933,39.585000000,0.016390286,-0.653977359,-0.095912352,42.786447790,-1.604535853,-0.111799770,-4.649619958,-0.619643471,-0.047885127,-8.099615027,0.413302985,-0.268378328,0.065641968,-0.840801537,0.019317992,0.033516776,1.418794125,-0.059521212,0.000148505,1.201593097,0.111390785
1762698534.834650,39.590000000,0.016408660,-0.654456921,-0.095912352,42.790605498,-1.605094852,-0.111799770,-4.642091656,-0.619882896,-0.047885127,-8.100712878,0.411961093,-0.268378328,0.065647291,-0.840704947,0.019317992,0.033469341,1.418496519,-0.059521212,0.000148536,1.202150051,0.111390785
1762698534.839548,39.595000000,0.016426976,-0.654936483,-0.095912352,42.794745209,-1.605653851,-0.111799770,-4.634552386,-0.620122322,-0.047885127,-8.101806722,0.410619201,-0.268378328,0.065652582,-0.840608357,0.019317992,0.033421926,1.418198913,-0.059521212,0.000148566,1.202707005,0.111390785
1762698534.844591,39.600000000,0.016445235,-0.655416045,-0.095912352,42.798866910,-1.606212850,-0.111799770,-4.627002164,-0.620361748,-0.047885127,-8.102896569,0.409277310,-0.268378328,0.065657840,-0.840511767,0.019317992,0.033374530,1.417901307,-0.059521212,0.000148596,1.203263959,0.111390785
1762698534.849623,39.605000000,0.016463437,-0.655895606,-0.095912352,42.802970592,-1.606771849,-0.111799770,-4.619441010,-0.620601173,-0.047885127,-8.103982427,0.407935418,-0.268378328,0.065663067,-0.840415177,0.019317992,0.033327156,1.417603701,-0.059521212,0.000148626,1.203820913,0.111390785
1762698534.854614,39.610000000,0.016481582,-0.656375168,-0.095912352,42.807056243,-1.607330848,-0.111799770,-4.611868942,-0.620840599,-0.047885127,-8.105064306,0.406593527,-0.268378328,0.065668262,-0.840318587,0.019317992,0.033279801,1.417306095,-0.059521212,0.000148656,1.204377867,0.111390785
1762698534.863696,39.615000000,0.016499669,-0.656854730,-0.095912352,42.811123853,-1.607889846,-0.111799770,-4.604285980,-0.621080024,-0.047885127,-8.106142214,0.405251635,-0.268378328,0.065673424,-0.840221997,0.019317992,0.033232467,1.417008489,-0.059521212,0.000148685,1.204934821,0.111390785
1762698534.867925,39.620000000,0.016517700,-0.657334292,-0.095912352,42.815173411,-1.608448845,-0.111799770,-4.596692142,-0.621319450,-0.047885127,-8.107216159,0.403909743,-0.268378328,0.065678554,-0.840125407,0.019317992,0.033185153,1.416710883,-0.059521212,0.000148715,1.205491775,0.111390785
1762698534.872835,39.625000000,0.016535674,-0.657813853,-0.095912352,42.819204907,-1.609007844,-0.111799770,-4.589087446,-0.621558876,-0.047885127,-8.108286151,0.402567852,-0.268378328,0.065683651,-0.840028818,0.019317992,0.033137860,1.416413277,-0.059521212,0.000148744,1.206048729,0.111390785
1762698534.878109,39.630000000,0.016553590,-0.658293415,-0.095912352,42.823218330,-1.609566843,-0.111799770,-4.581471912,-0.621798301,-0.047885127,-8.109352198,0.401225960,-0.268378328,0.065688715,-0.839932228,0.019317992,0.033090587,1.416115671,-0.059521212,0.000148773,1.206605683,0.111390785
1762698534.882873,39.635000000,0.016571450,-0.658772977,-0.095912352,42.827213669,-1.610125842,-0.111799770,-4.573845559,-0.622037727,-0.047885127,-8.110414310,0.399884068,-0.268378328,0.065693747,-0.839835638,0.019317992,0.033043334,1.415818065,-0.059521212,0.000148802,1.207162636,0.111390785
1762698534.887839,39.640000000,0.016589253,-0.659252539,-0.095912352,42.831190914,-1.610684841,-0.111799770,-4.566208406,-0.622277153,-0.047885127,-8.111472495,0.398542177,-0.268378328,0.065698745,-0.839739048,0.019317992,0.032996102,1.415520459,-0.059521212,0.000148830,1.207719590,0.111390785
1762698534.893323,39.645000000,0.016606998,-0.659732100,-0.095912352,42.835150055,-1.611243840,-0.111799770,-4.558560471,-0.622516578,-0.047885127,-8.112526761,0.397200285,-0.268378328,0.065703710,-0.839642458,0.019317992,0.032948891,1.415222853,-0.059521212,0.000148859,1.208276544,0.111390785
1762698534.898211,39.650000000,0.016624687,-0.660211662,-0.095912352,42.839091080,-1.611802838,-0.111799770,-4.550901774,-0.622756004,-0.047885127,-8.113577118,0.395858393,-0.268378328,0.065708641,-0.839545868,0.019317992,0.032901700,1.414925247,-0.059521212,0.000148887,1.208833498,0.111390785
1762698534.903478,39.655000000,0.016357229,-0.660689132,-0.095493941,42.843329989,-1.612358470,-0.111126351,-4.543286197,-0.622991258,-0.047050757,-8.114693970,0.394514730,-0.268732618,0.065727525,-0.839455525,0.018068480,0.032844069,1.414615124,-0.062024531,0.000145569,1.209387418,0.110783963
1762698534.908645,39.660000000,0.016374436,-0.661166602,-0.095493941,42.847253956,-1.612914102,-0.111126351,-4.535588017,-0.623226512,-0.047050757,-8.115782943,0.393171067,-0.268732618,0.065732513,-0.839365183,0.018068480,0.032796609,1.414305001,-0.062024531,0.000145595,1.209941338,0.110783963
1762698534.913377,39.665000000,0.016391588,-0.661644071,-0.095493941,42.851159803,-1.613469734,-0.111126351,-4.527879231,-0.623461765,-0.047050757,-8.116867992,0.391827404,-0.268732618,0.065737469,-0.839274841,0.018068480,0.032749168,1.413994879,-0.062024531,0.000145621,1.210495258,0.110783963
1762698534.920675,39.670000000,0.016408682,-0.662121541,-0.095493941,42.855047519,-1.614025365,-0.111126351,-4.520159857,-0.623697019,-0.047050757,-8.117949125,0.390483741,-0.268732618,0.065742393,-0.839184498,0.018068480,0.032701748,1.413684756,-0.062024531,0.000145647,1.211049178,0.110783963
1762698534.926253,39.675000000,0.016425721,-0.662599011,-0.095493941,42.858917094,-1.614580997,-0.111126351,-4.512429914,-0.623932273,-0.047050757,-8.119026351,0.389140078,-0.268732618,0.065747284,-0.839094156,0.018068480,0.032654347,1.413374633,-0.062024531,0.000145673,1.211603097,0.110783963
1762698534.930979,39.680000000,0.016442703,-0.663076480,-0.095493941,42.862768517,-1.615136629,-0.111126351,-4.504689423,-0.624167527,-0.047050757,-8.120099678,0.387796415,-0.268732618,0.065752143,-0.839003813,0.018068480,0.032606966,1.413064511,-0.062024531,0.000145698,1.212157017,0.110783963
1762698534.935597,39.685000000,0.016459629,-0.663553950,-0.095493941,42.866601777,-1.615692261,-0.111126351,-4.496938402,-0.624402780,-0.047050757,-8.121169115,0.386452752,-0.268732618,0.065756969,-0.838913471,0.018068480,0.032559606,1.412754388,-0.062024531,0.000145723,1.212710937,0.110783963
1762698534.940695,39.690000000,0.016476499,-0.664031420,-0.095493941,42.870416864,-1.616247893,-0.111126351,-4.489176871,-0.624638034,-0.047050757,-8.122234671,0.385109089,-0.268732618,0.065761762,-0.838823129,0.018068480,0.032512265,1.412444266,-0.062024531,0.000145748,1.213264857,0.110783963
1762698534.945651,39.695000000,0.016493312,-0.664508889,-0.095493941,42.874213769,-1.616803524,-0.111126351,-4.481404849,-0.624873288,-0.047050757,-8.123296355,0.383765426,-0.268732618,0.065766522,-0.838732786,0.018068480,0.032464945,1.412134143,-0.062024531,0.000145773,1.213818777,0.110783963
1762698534.950552,39.700000000,0.016510069,-0.664986359,-0.095493941,42.877992480,-1.617359156,-0.111126351,-4.473622356,-0.625108542,-0.047050757,-8.124354174,0.382421762,-0.268732618,0.065771249,-0.838642444,0.018068480,0.032417645,1.411824020,-0.062024531,0.000145798,1.214372696,0.110783963
1762698534.956067,39.705000000,0.016526769,-0.665463829,-0.095493941,42.881752987,-1.617914788,-0.111126351,-4.465829411,-0.625343796,-0.047050757,-8.125408139,0.381078099,-0.268732618,0.065775943,-0.838552101,0.018068480,0.032370365,1.411513898,-0.062024531,0.000145823,1.214926616,0.110783963
1762698534.961259,39.710000000,0.016543414,-0.665941299,-0.095493941,42.885495279,-1.618470420,-0.111126351,-4.458026034,-0.625579049,-0.047050757,-8.126458256,0.379734436,-0.268732618,0.065780603,-0.838461759,0.018068480,0.032323105,1.411203775,-0.062024531,0.000145847,1.215480536,0.110783963
1762698534.965900,39.715000000,0.016560002,-0.666418768,-0.095493941,42.889219347,-1.619026051,-0.111126351,-4.450212245,-0.625814303,-0.047050757,-8.127504536,0.378390773,-0.268732618,0.065785229,-0.838371417,0.018068480,0.032275865,1.410893652,-0.062024531,0.000145871,1.216034456,0.110783963
1762698534.974450,39.720000000,0.016576534,-0.666896238,-0.095493941,42.892925179,-1.619581683,-0.111126351,-4.442388064,-0.626049557,-0.047050757,-8.128546987,0.377047110,-0.268732618,0.065789822,-0.838281074,0.018068480,0.032228646,1.410583530,-0.062024531,0.000145895,1.216588376,0.110783963
1762698534.978057,39.725000000,0.016593009,-0.667373708,-0.095493941,42.896612766,-1.620137315,-0.111126351,-4.434553509,-0.626284811,-0.047050757,-8.129585618,0.375703447,-0.268732618,0.065794380,-0.838190732,0.018068480,0.032181448,1.410273407,-0.062024531,0.000145919,1.217142296,0.110783963
1762698534.983203,39.730000000,0.016609429,-0.667851177,-0.095493941,42.900282097,-1.620692947,-0.111126351,-4.426708601,-0.626520064,-0.047050757,-8.130620437,0.374359784,-0.268732618,0.065798905,-0.838100389,0.018068480,0.032134269,1.409963284,-0.062024531,0.000145943,1.217696215,0.110783963
1762698534.987857,39.735000000,0.016625792,-0.668328647,-0.095493941,42.903933162,-1.621248578,-0.111126351,-4.418853360,-0.626755318,-0.047050757,-8.131651453,0.373016121,-0.268732618,0.065803395,-0.838010047,0.018068480,0.032087111,1.409653162,-0.062024531,0.000145966,1.218250135,0.110783963
1762698534.992695,39.740000000,0.016642099,-0.668806117,-0.095493941,42.907565950,-1.621804210,-0.111126351,-4.410987805,-0.626990572,-0.047050757,-8.132678674,0.371672458,-0.268732618,0.065807851,-0.837919705,0.018068480,0.032039974,1.409343039,-0.062024531,0.000145989,1.218804055,0.110783963
1762698534.997567,39.745000000,0.016658350,-0.669283587,-0.095493941,42.911180452,-1.622359842,-0.111126351,-4.403111957,-0.627225826,-0.047050757,-8.133702110,0.370328795,-0.268732618,0.065812272,-0.837829362,0.018068480,0.031992857,1.409032916,-0.062024531,0.000146012,1.219357975,0.110783963
1762698535.002711,39.750000000,0.016200603,-0.669754745,-0.094231699,42.915231596,-1.622907685,-0.109568687,-4.395382946,-0.627456026,-0.046040019,-8.134830782,0.368994157,-0.266927565,0.065826268,-0.837745529,0.016766651,0.031928594,1.408712630,-0.064057312,0.000140805,1.219904589,0.109322812
1762698535.007798,39.755000000,0.016215988,-0.670225904,-0.094231699,42.918800488,-1.623455529,-0.109568687,-4.387534315,-0.627686226,-0.046040019,-8.135878003,0.367659519,-0.266927565,0.065830919,-0.837661696,0.016766651,0.031881555,1.408392343,-0.064057312,0.000140827,1.220451203,0.109322812
1762698535.013163,39.760000000,0.016231320,-0.670697062,-0.094231699,42.922351384,-1.624003372,-0.109568687,-4.379675685,-0.627916426,-0.046040019,-8.136921473,0.366324881,-0.266927565,0.065835537,-0.837577862,0.016766651,0.031834534,1.408072057,-0.064057312,0.000140848,1.220997817,0.109322812
1762698535.018007,39.765000000,0.016246597,-0.671168221,-0.094231699,42.925884276,-1.624551216,-0.109568687,-4.371807078,-0.628146626,-0.046040019,-8.137961198,0.364990243,-0.266927565,0.065840123,-0.837494029,0.016766651,0.031787533,1.407751770,-0.064057312,0.000140869,1.221544431,0.109322812
1762698535.022544,39.770000000,0.016261821,-0.671639379,-0.094231699,42.929399152,-1.625099059,-0.109568687,-4.363928511,-0.628376826,-0.046040019,-8.138997188,0.363655606,-0.266927565,0.065844675,-0.837410196,0.016766651,0.031740552,1.407431484,-0.064057312,0.000140890,1.222091045,0.109322812
1762698535.027299,39.775000000,0.016276990,-0.672110538,-0.094231699,42.932896002,-1.625646902,-0.109568687,-4.356040005,-0.628607026,-0.046040019,-8.140029450,0.362320968,-0.266927565,0.065849195,-0.837326363,0.016766651,0.031693591,1.407111197,-0.064057312,0.000140911,1.222637659,0.109322812
1762698535.034789,39.780000000,0.016292105,-0.672581696,-0.094231699,42.936374818,-1.626194746,-0.109568687,-4.348141580,-0.628837226,-0.046040019,-8.141057994,0.360986330,-0.266927565,0.065853681,-0.837242529,0.016766651,0.031646649,1.406790910,-0.064057312,0.000140932,1.223184273,0.109322812
1762698535.040493,39.785000000,0.016307167,-0.673052855,-0.094231699,42.939835588,-1.626742589,-0.109568687,-4.340233256,-0.629067427,-0.046040019,-8.142082827,0.359651692,-0.266927565,0.065858133,-0.837158696,0.016766651,0.031599727,1.406470624,-0.064057312,0.000140952,1.223730887,0.109322812
1762698535.045421,39.790000000,0.016322175,-0.673524013,-0.094231699,42.943278303,-1.627290433,-0.109568687,-4.332315051,-0.629297627,-0.046040019,-8.143103958,0.358317054,-0.266927565,0.065862552,-0.837074863,0.016766651,0.031552825,1.406150337,-0.064057312,0.000140973,1.224277501,0.109322812
1762698535.050015,39.795000000,0.016337128,-0.673995172,-0.094231699,42.946702953,-1.627838276,-0.109568687,-4.324386986,-0.629527827,-0.046040019,-8.144121396,0.356982416,-0.266927565,0.065866937,-0.836991030,0.016766651,0.031505943,1.405830051,-0.064057312,0.000140993,1.224824115,0.109322812
1762698535.054879,39.800000000,0.016352028,-0.674466330,-0.094231699,42.950109528,-1.628386120,-0.109568687,-4.316449081,-0.629758027,-0.046040019,-8.145135148,0.355647779,-0.266927565,0.065871288,-0.836907196,0.016766651,0.031459081,1.405509764,-0.064057312,0.000141013,1.225370729,0.109322812
1762698535.060360,39.805000000,0.016366874,-0.674937488,-0.094231699,42.953498019,-1.628933963,-0.109568687,-4.308501356,-0.629988227,-0.046040019,-8.146145224,0.354313141,-0.266927565,0.065875605,-0.836823363,0.016766651,0.031412238,1.405189478,-0.064057312,0.000141033,1.225917343,0.109322812
1762698535.065328,39.810000000,0.016381666,-0.675408647,-0.094231699,42.956868414,-1.629481806,-0.109568687,-4.300543831,-0.630218427,-0.046040019,-8.147151631,0.352978503,-0.266927565,0.065879887,-0.836739530,0.016766651,0.031365416,1.404869191,-0.064057312,0.000141052,1.226463958,0.109322812
1762698535.070393,39.815000000,0.016396404,-0.675879805,-0.094231699,42.960220705,-1.630029650,-0.109568687,-4.292576526,-0.630448627,-0.046040019,-8.148154378,0.351643865,-0.266927565,0.065884136,-0.836655697,0.016766651,0.031318613,1.404548904,-0.064057312,0.000141072,1.227010572,0.109322812
1762698535.075242,39.820000000,0.016411088,-0.676350964,-0.094231699,42.963554882,-1.630577493,-0.109568687,-4.284599460,-0.630678827,-0.046040019,-8.149153474,0.350309227,-0.266927565,0.065888349,-0.836571863,0.016766651,0.031271830,1.404228618,-0.064057312,0.000141091,1.227557186,0.109322812
1762698535.080630,39.825000000,0.016425719,-0.676822122,-0.094231699,42.966870934,-1.631125337,-0.109568687,-4.276612654,-0.630909027,-0.046040019,-8.150148926,0.348974589,-0.266927565,0.065892528,-0.836488030,0.016766651,0.031225068,1.403908331,-0.064057312,0.000141110,1.228103800,0.109322812
1762698535.085581,39.830000000,0.016440295,-0.677293281,-0.094231699,42.970168852,-1.631673180,-0.109568687,-4.268616129,-0.631139227,-0.046040019,-8.151140743,0.347639952,-0.266927565,0.065896672,-0.836404197,0.016766651,0.031178326,1.403588045,-0.064057312,0.000141129,1.228650414,0.109322812
1762698535.094086,39.835000000,0.016454818,-0.677764439,-0.094231699,42.973448626,-1.632221024,-0.109568687,-4.260609903,-0.631369428,-0.046040019,-8.152128934,0.346305314,-0.266927565,0.065900781,-0.836320364,0.016766651,0.031131603,1.403267758,-0.064057312,0.000141148,1.229197028,0.109322812
1762698535.099201,39.840000000,0.016469287,-0.678235598,-0.094231699,42.976710245,-1.632768867,-0.109568687,-4.252593998,-0.631599628,-0.046040019,-8.153113507,0.344970676,-0.266927565,0.065904855,-0.836236530,0.016766651,0.031084901,1.402947472,-0.064057312,0.000141167,1.229743642,0.109322812
1762698535.103398,39.845000000,0.015953859,-0.678699439,-0.092768218,42.980441198,-1.633307949,-0.107816296,-4.244745902,-0.631824492,-0.044972864,-8.154203129,0.343647772,-0.264580785,0.065916733,-0.836159610,0.015384017,0.031019367,1.402618021,-0.065890098,0.000135431,1.230282075,0.107686615
1762698535.108317,39.850000000,0.015967434,-0.679163280,-0.092768218,42.983653556,-1.633847030,-0.107816296,-4.236776988,-0.632049356,-0.044972864,-8.155208168,0.342324868,-0.264580785,0.065921208,-0.836082690,0.015384017,0.030972828,1.402288571,-0.065890098,0.000135449,1.230820508,0.107686615
1762698535.114192,39.855000000,0.015980958,-0.679627121,-0.092768218,42.986848124,-1.634386112,-0.107816296,-4.228798715,-0.632274221,-0.044972864,-8.156209633,0.341001964,-0.264580785,0.065925651,-0.836005770,0.015384017,0.030926307,1.401959120,-0.065890098,0.000135466,1.231358941,0.107686615
1762698535.118659,39.860000000,0.015994430,-0.680090962,-0.092768218,42.990024892,-1.634925193,-0.107816296,-4.220811104,-0.632499085,-0.044972864,-8.157207530,0.339679060,-0.264580785,0.065930060,-0.835928850,0.015384017,0.030879806,1.401629670,-0.065890098,0.000135483,1.231897374,0.107686615
1762698535.123736,39.865000000,0.016007852,-0.680554803,-0.092768218,42.993183851,-1.635464274,-0.107816296,-4.212814173,-0.632723949,-0.044972864,-8.158201868,0.338356156,-0.264580785,0.065934435,-0.835851930,0.015384017,0.030833323,1.401300219,-0.065890098,0.000135500,1.232435807,0.107686615
1762698535.129376,39.870000000,0.016021222,-0.681018644,-0.092768218,42.996324992,-1.636003356,-0.107816296,-4.204807944,-0.632948814,-0.044972864,-8.159192656,0.337033252,-0.264580785,0.065938778,-0.835775010,0.015384017,0.030786860,1.400970769,-0.065890098,0.000135517,1.232974240,0.107686615
1762698535.133574,39.875000000,0.016034540,-0.681482486,-0.092768218,42.999448304,-1.636542437,-0.107816296,-4.196792435,-0.633173678,-0.044972864,-8.160179901,0.335710349,-0.264580785,0.065943086,-0.835698090,0.015384017,0.030740417,1.400641318,-0.065890098,0.000135533,1.233512673,0.107686615
1762698535.138436,39.880000000,0.016047808,-0.681946327,-0.092768218,43.002553778,-1.637081519,-0.107816296,-4.188767666,-0.633398542,-0.044972864,-8.161163611,0.334387445,-0.264580785,0.065947360,-0.835621170,0.015384017,0.030693992,1.400311868,-0.065890098,0.000135550,1.234051107,0.107686615
1762698535.146734,39.885000000,0.016061024,-0.682410168,-0.092768218,43.005641406,-1.637620600,-0.107816296,-4.180733658,-0.633623406,-0.044972864,-8.162143795,0.333064541,-0.264580785,0.065951601,-0.835544250,0.015384017,0.030647587,1.399982417,-0.065890098,0.000135566,1.234589540,0.107686615
1762698535.151278,39.890000000,0.016074189,-0.682874009,-0.092768218,43.008711178,-1.638159682,-0.107816296,-4.172690431,-0.633848271,-0.044972864,-8.163120459,0.331741637,-0.264580785,0.065955807,-0.835467329,0.015384017,0.030601201,1.399652967,-0.065890098,0.000135582,1.235127973,0.107686615
1762698535.157267,39.895000000,0.016087303,-0.683337850,-0.092768218,43.011763084,-1.638698763,-0.107816296,-4.164638004,-0.634073135,-0.044972864,-8.164093613,0.330418733,-0.264580785,0.065959979,-0.835390409,0.015384017,0.030554835,1.399323516,-0.065890098,0.000135598,1.235666406,0.107686615
1762698535.161990,39.900000000,0.016100366,-0.683801691,-0.092768218,43.014797115,-1.639237845,-0.107816296,-4.156576398,-0.634297999,-0.044972864,-8.165063265,0.329095829,-0.264580785,0.065964116,-0.835313489,0.015384017,0.030508488,1.398994066,-0.065890098,0.000135614,1.236204839,0.107686615
1762698535.166762,39.905000000,0.016113377,-0.684265532,-0.092768218,43.017813262,-1.639776926,-0.107816296,-4.148505632,-0.634522864,-0.044972864,-8.166029422,0.327772925,-0.264580785,0.065968219,-0.835236569,0.015384017,0.030462161,1.398664615,-0.065890098,0.000135630,1.236743272,0.107686615
1762698535.171948,39.910000000,0.016126338,-0.684729373,-0.092768218,43.020811515,-1.640316008,-0.107816296,-4.140425727,-0.634747728,-0.044972864,-8.166992092,0.326450021,-0.264580785,0.065972287,-0.835159649,0.015384017,0.030415853,1.398335165,-0.065890098,0.000135645,1.237281705,0.107686615
1762698535.177041,39.915000000,0.016139247,-0.685193214,-0.092768218,43.023791866,-1.640855089,-0.107816296,-4.132336703,-0.634972592,-0.044972864,-8.167951284,0.325127117,-0.264580785,0.065976320,-0.835082729,0.015384017,0.030369564,1.398005714,-0.065890098,0.000135661,1.237820138,0.107686615
1762698535.182040,39.920000000,0.016152106,-0.685657055,-0.092768218,43.026754304,-1.641394171,-0.107816296,-4.124238581,-0.635197457,-0.044972864,-8.168907005,0.323804213,-0.264580785,0.065980318,-0.835005809,0.015384017,0.030323295,1.397676264,-0.065890098,0.000135676,1.238358571,0.107686615
